SUBJECT,TOPIC,Year,Question ID,c (in thousands),s (in thousands),hc (in thousands),lc (in thousands),Item Difficulty Index (=c*100/s),Item Discrimination Index (=(hc-lc)/27)
MATHEMATICS,CIRCLE,2015,2015065,286,766,13,12,37.33681462,0.037037037
MATHEMATICS,PARABOLA,2015,2015066,127,326,21,2,38.95705521,0.703703704
MATHEMATICS,PARABOLA,2015,2015067,427,697,21,4,61.2625538,0.62962963
MATHEMATICS,ELLIPSE,2015,2015068,136,775,10,11,17.5483871,-0.037037037
MATHEMATICS,COMPLEX NUMBER,2015,2015069,1,23,16,14,4.347826087,0.074074074
MATHEMATICS,BINOMIAL THEOREM,2015,2015070,383,548,22,16,69.89051095,0.222222222
MATHEMATICS,SEQUENCE & SERIES,2015,2015071,41,221,18,1,18.5520362,0.62962963
MATHEMATICS,PERMUTION & COMBINATION,2015,2015072,65,259,21,6,25.0965251,0.555555556
MATHEMATICS,PERMUTION & COMBINATION,2015,2015073,335,368,23,19,91.0326087,0.148148148
MATHEMATICS,QUADRATIC EQUATION,2015,2015074,175,795,21,10,22.01257862,0.407407407
MATHEMATICS,MATRIES & DETERMINANTS,2015,2015075,301,375,10,8,80.26666667,0.074074074
MATHEMATICS,MATRIES & DETERMINANTS,2015,2015076,363,550,20,18,66,0.074074074
MATHEMATICS,PROBABILITY,2015,2015077,107,184,12,1,58.15217391,0.407407407
MATHEMATICS,MATHEMATICAL REASONING,2015,2015078,675,714,26,2,94.53781513,0.888888889
MATHEMATICS,INVERSE TRIGONOMETRIC FUNCTION,2015,2015079,843,939,21,21,89.77635783,0
MATHEMATICS,HEIGHT & DISTANCE,2015,2015080,194,828,10,8,23.42995169,0.074074074
MATHEMATICS,SETS & RELATION,2015,2015081,112,506,14,20,22.13438735,-0.222222222
MATHEMATICS,LIMIT OF FUNCTION,2015,2015082,269,876,21,15,30.70776256,0.222222222
MATHEMATICS,CONTINUITY & DERIVABILITY,2015,2015083,221,481,17,2,45.94594595,0.555555556
MATHEMATICS,APPLICATION OF DERIVATIVES (AOD),2015,2015084,8,81,26,14,9.87654321,0.444444444
MATHEMATICS,INDEFINITE INTEGRATION,2015,2015085,61,689,23,10,8.85341074,0.481481481
MATHEMATICS,DEFINITE INTEGRATION,2015,2015086,367,496,19,20,73.99193548,-0.037037037
MATHEMATICS,DEFINITE INTEGRATION,2015,2015087,111,521,17,16,21.30518234,0.037037037
MATHEMATICS,DIFFERENTIAL EQUATION,2015,2015088,239,396,17,19,60.35353535,-0.074074074
MATHEMATICS,STATISTICS,2015,2015089,167,645,27,16,25.89147287,0.407407407
MATHEMATICS,VECTOR,2015,2015090,167,674,22,17,24.77744807,0.185185185
MATHEMATICS,CO-ORDINATE GEOMETRY (3-D),2015,2015091,50,233,18,17,21.45922747,0.037037037
MATHEMATICS,CO-ORDINATE GEOMETRY (3-D),2015,2015092,272,454,17,2,59.91189427,0.555555556
PHYSICS,ELECTROSTATICS,2016,2016001,1,604,10,22,0.165562914,-0.444444444
PHYSICS,CURRENT ELECTRICITY,2016,2016002,462,703,16,21,65.71834993,-0.185185185
PHYSICS,CAPACITANCE,2016,2016003,847,948,16,9,89.34599156,0.259259259
PHYSICS,ELECTRO MAGNETIC FIELD,2016,2016004,60,495,14,7,12.12121212,0.259259259
PHYSICS,ELECTRO MAGNETIC FIELD,2016,2016005,98,496,16,16,19.75806452,0
PHYSICS,ALTERNATING CURRENT,2016,2016006,586,673,25,2,87.07280832,0.851851852
PHYSICS,KTG & THERMODYNAMICS,2016,2016007,7,10,22,18,70,0.148148148
PHYSICS,KTG & THERMODYNAMICS,2016,2016008,34,175,21,5,19.42857143,0.592592593
PHYSICS,KTG & THERMODYNAMICS,2016,2016009,91,160,20,9,56.875,0.407407407
PHYSICS,SIMPLE HARMONIC MOTION,2016,2016010,374,864,12,16,43.28703704,-0.148148148
PHYSICS,WAVE ON A STRING,2016,2016011,295,666,14,5,44.29429429,0.333333333
PHYSICS,SOUND WAVES,2016,2016012,30,789,22,21,3.802281369,0.037037037
PHYSICS,GEOMETRICAL OPTICS,2016,2016013,132,184,19,14,71.73913043,0.185185185
PHYSICS,GEOMETRICAL OPTICS,2016,2016014,293,674,25,9,43.47181009,0.592592593
PHYSICS,WAVE OPTICS,2016,2016015,36,252,10,22,14.28571429,-0.444444444
PHYSICS,ERROR IN MEASUREMENT,2016,2016016,245,440,19,15,55.68181818,0.148148148
PHYSICS,ERROR IN MEASUREMENT,2016,2016017,245,390,14,6,62.82051282,0.296296296
PHYSICS,"WORK, POWER & ENERGY",2016,2016018,356,900,18,3,39.55555556,0.555555556
PHYSICS,"WORK, POWER & ENERGY",2016,2016019,264,595,21,8,44.3697479,0.481481481
PHYSICS,RIGID BODY DYNAMICS,2016,2016020,602,632,26,12,95.25316456,0.518518519
PHYSICS,RIGID BODY DYNAMICS,2016,2016021,155,257,15,5,60.31128405,0.37037037
PHYSICS,GRAVITATION,2016,2016022,253,480,22,1,52.70833333,0.777777778
PHYSICS,MODERN PHYSICS,2016,2016023,145,225,19,21,64.44444444,-0.074074074
PHYSICS,MODERN PHYSICS,2016,2016024,11,19,26,15,57.89473684,0.407407407
PHYSICS,SEMICONDUCTORS,2016,2016025,57,93,24,17,61.29032258,0.259259259
PHYSICS,SEMICONDUCTORS,2016,2016026,140,444,26,5,31.53153153,0.777777778
PHYSICS,SEMICONDUCTORS,2016,2016027,34,140,18,21,24.28571429,-0.111111111
PHYSICS,SEMICONDUCTORS,2016,2016028,126,188,26,8,67.0212766,0.666666667
PHYSICS,ELECTROMAGNETIC WAVES & COMMUNICATION,2016,2016029,112,240,17,5,46.66666667,0.444444444
PHYSICS,ELECTROMAGNETIC WAVES & COMMUNICATION,2016,2016030,7,76,22,18,9.210526316,0.148148148
CHEMISTRY,ATOMIC STRUCTURE,2016,2016031,125,646,21,15,19.3498452,0.222222222
CHEMISTRY,GASEOUS STATE,2016,2016032,78,912,19,4,8.552631579,0.555555556
CHEMISTRY,THERMODYNAMICS & THERMOCHEMISTRY,2016,2016033,212,906,23,15,23.3995585,0.296296296
CHEMISTRY,CHEMICAL EQUILIBRIUM,2016,2016034,35,91,25,13,38.46153846,0.444444444
CHEMISTRY,PERIODIC TABLE & PERIODICITY IN,2016,2016035,15,68,22,8,22.05882353,0.518518519
CHEMISTRY,PROPERTIES,2016,2016036,48,731,16,8,6.566347469,0.296296296
CHEMISTRY,CHEMICAL BONDING,2016,2016037,107,977,22,1,10.95189355,0.777777778
CHEMISTRY,CHEMICAL BONDING,2016,2016038,115,528,25,0,21.78030303,0.925925926
CHEMISTRY,P-BLOCK,2016,2016039,9,82,25,18,10.97560976,0.259259259
CHEMISTRY,S-BLOCK,2016,2016040,478,595,27,3,80.33613445,0.888888889
CHEMISTRY,HYDROGEN & ITS COMPOUNDS,2016,2016041,17,31,10,1,54.83870968,0.333333333
CHEMISTRY,GENERAL ORGANIC CHEMISTRY-II,2016,2016042,118,177,18,5,66.66666667,0.481481481
CHEMISTRY,GENERAL ORGANIC CHEMISTRY-II,2016,2016043,531,891,21,12,59.5959596,0.333333333
CHEMISTRY,CHEMICAL KINETICS,2016,2016044,441,662,13,16,66.6163142,-0.111111111
CHEMISTRY,COLLIGATIVE PEROPERTIES,2016,2016045,339,509,12,18,66.60117878,-0.222222222
CHEMISTRY,SURFACE CHEMISTRY,2016,2016046,25,221,20,20,11.31221719,0
CHEMISTRY,SURFACE CHEMISTRY,2016,2016047,9,624,27,17,1.442307692,0.37037037
CHEMISTRY,TRANSITION ELEMENTS AND,2016,2016048,61,185,17,5,32.97297297,0.444444444
CHEMISTRY,COORDINATION CHEMISTRY,2016,2016049,62,180,27,17,34.44444444,0.37037037
CHEMISTRY,TRANSITION ELEMENTS AND,2016,2016050,558,801,11,15,69.66292135,-0.148148148
CHEMISTRY,COORDINATION CHEMISTRY,2016,2016051,216,330,25,10,65.45454545,0.555555556
CHEMISTRY,METALLURGY,2016,2016052,338,812,25,8,41.62561576,0.62962963
CHEMISTRY,D-BLOCK & F-BOLCK,2016,2016053,514,519,10,6,99.03660886,0.148148148
CHEMISTRY,D-BLOCK & F-BOLCK,2016,2016054,236,445,21,16,53.03370787,0.185185185
CHEMISTRY,QUALITATIVE ANALYSIS,2016,2016055,5,259,22,17,1.930501931,0.185185185
CHEMISTRY,PRACTICAL ORGANIC CHEMISTRY (POC),2016,2016056,336,425,15,0,79.05882353,0.555555556
CHEMISTRY,PRACTICAL ORGANIC CHEMISTRY (POC),2016,2016057,88,467,24,0,18.84368308,0.888888889
CHEMISTRY,HYDROCARBONS,2016,2016058,287,509,20,3,56.38506876,0.62962963
CHEMISTRY,HYDROCARBONS,2016,2016059,516,634,14,18,81.38801262,-0.148148148
CHEMISTRY,HYDROCARBONS,2016,2016060,48,133,17,17,36.09022556,0
CHEMISTRY,"CARBOHYDRATES, AMINO ACIDS & POLYMERS",2016,2016061,54,123,12,19,43.90243902,-0.259259259
CHEMISTRY,"CARBOHYDRATES, AMINO ACIDS & POLYMERS",2016,2016062,106,287,10,8,36.93379791,0.074074074
CHEMISTRY,ENVIRONMENTAL CHEMISTRY,2016,2016063,493,885,20,0,55.70621469,0.740740741
MATHEMATICS,STRAIGHT LINE,2016,2016064,268,572,13,12,46.85314685,0.037037037
MATHEMATICS,CIRCLE,2016,2016065,292,512,25,8,57.03125,0.62962963
MATHEMATICS,CIRCLE,2016,2016066,651,876,23,19,74.31506849,0.148148148
MATHEMATICS,PARABOLA,2016,2016067,159,226,20,7,70.3539823,0.481481481
MATHEMATICS,HYPERBOLA,2016,2016068,465,754,20,20,61.67108753,0
MATHEMATICS,COMPLEX NUMBER,2016,2016069,12,14,21,15,85.71428571,0.222222222
MATHEMATICS,BINOMIAL THEOREM,2016,2016070,496,936,27,7,52.99145299,0.740740741
MATHEMATICS,SEQUENCE & SERIES,2016,2016071,358,454,17,15,78.85462555,0.074074074
MATHEMATICS,SEQUENCE & SERIES,2016,2016072,726,800,23,20,90.75,0.111111111
MATHEMATICS,PERMUTION & COMBINATION,2016,2016073,62,198,13,1,31.31313131,0.444444444
MATHEMATICS,QUADRATIC EQUATION,2016,2016074,531,656,19,22,80.94512195,-0.111111111
MATHEMATICS,MATRIES & DETERMINANTS,2016,2016075,155,480,24,8,32.29166667,0.592592593
MATHEMATICS,MATRIES & DETERMINANTS,2016,2016076,31,105,26,17,29.52380952,0.333333333
MATHEMATICS,PROBABILITY,2016,2016077,621,992,15,15,62.60080645,0
MATHEMATICS,MATHEMATICAL REASONING,2016,2016078,167,408,22,10,40.93137255,0.444444444
MATHEMATICS,TRIGO. RATIO & IDENTITIES,2016,2016079,913,945,18,16,96.61375661,0.074074074
MATHEMATICS,TRIGONOMETRIC EQUATION,2016,2016080,156,345,22,2,45.2173913,0.740740741
MATHEMATICS,FUNCTIONS,2016,2016081,28,85,19,12,32.94117647,0.259259259
MATHEMATICS,CONTINUITY & DERIVABILITY,2016,2016082,629,941,21,17,66.84378321,0.148148148
MATHEMATICS,DIFFERENTIATION (MOD),2016,2016083,144,148,27,5,97.2972973,0.814814815
MATHEMATICS,APPLICATION OF DERIVATIVES (AOD),2016,2016084,42,752,18,13,5.585106383,0.185185185
MATHEMATICS,APPLICATION OF DERIVATIVES (AOD),2016,2016085,0,496,23,2,0,0.777777778
MATHEMATICS,INDEFINITE INTEGRATION,2016,2016086,98,131,14,5,74.80916031,0.333333333
MATHEMATICS,DEFINITE INTEGRATION,2016,2016087,77,361,16,22,21.32963989,-0.222222222
MATHEMATICS,AREA UNDER CURVE,2016,2016088,702,871,23,11,80.59701493,0.444444444
MATHEMATICS,DIFFERENTIAL EQUATION,2016,2016089,127,976,18,0,13.01229508,0.666666667
MATHEMATICS,STATISTICS,2016,2016090,54,75,12,0,72,0.444444444
MATHEMATICS,VECTOR,2016,2016091,663,800,26,15,82.875,0.407407407
MATHEMATICS,CO-ORDINATE GEOMETRY (3-D),2016,2016092,802,841,15,16,95.3626635,-0.037037037
MATHEMATICS,CO-ORDINATE GEOMETRY (3-D),2016,2016093,26,338,26,5,7.692307692,0.777777778
PHYSICS,ELECTROSTATICS,2017,2017001,325,415,18,15,78.31325301,0.111111111
PHYSICS,CURRENT ELECTRICITY,2017,2017002,713,744,13,11,95.83333333,0.074074074
PHYSICS,CURRENT ELECTRICITY,2017,2017003,525,623,19,9,84.26966292,0.37037037
PHYSICS,CURRENT ELECTRICITY,2017,2017004,87,390,10,13,22.30769231,-0.111111111
PHYSICS,CAPACITANCE,2017,2017005,6,33,10,1,18.18181818,0.333333333
PHYSICS,CAPACITANCE,2017,2017006,241,256,10,3,94.140625,0.259259259
PHYSICS,ELECTRO MAGNETIC FIELD,2017,2017007,85,280,27,1,30.35714286,0.962962963
PHYSICS,ELECTRO MAGNETIC INDUCTION,2017,2017008,259,316,22,2,81.96202532,0.740740741
PHYSICS,CALORIMETRY & THERMAL EXPANSION,2017,2017009,302,306,18,2,98.69281046,0.592592593
PHYSICS,CALORIMETRY & THERMAL EXPANSION,2017,2017010,331,361,22,1,91.68975069,0.777777778
PHYSICS,KTG & THERMODYNAMICS,2017,2017011,908,1000,15,8,90.8,0.259259259
PHYSICS,KTG & THERMODYNAMICS,2017,2017012,552,674,20,13,81.89910979,0.259259259
PHYSICS,SIMPLE HARMONIC MOTION,2017,2017013,75,176,12,1,42.61363636,0.407407407
PHYSICS,GEOMETRICAL OPTICS,2017,2017014,539,888,19,20,60.6981982,-0.037037037
PHYSICS,WAVE OPTICS,2017,2017015,357,991,20,9,36.02421796,0.407407407
PHYSICS,WAVE OPTICS,2017,2017016,741,884,23,6,83.82352941,0.62962963
PHYSICS,ERROR IN MEASUREMENT,2017,2017017,385,970,19,15,39.69072165,0.148148148
PHYSICS,RECTILINEAR MOTION & VECTORS,2017,2017018,86,737,20,8,11.66892809,0.444444444
PHYSICS,"WORK, POWER & ENERGY",2017,2017019,76,132,20,14,57.57575758,0.222222222
PHYSICS,"WORK, POWER & ENERGY",2017,2017020,568,605,25,9,93.88429752,0.592592593
PHYSICS,RIGID BODY DYNAMICS,2017,2017021,365,396,21,13,92.17171717,0.296296296
PHYSICS,RIGID BODY DYNAMICS,2017,2017022,10,34,21,12,29.41176471,0.333333333
PHYSICS,GRAVITATION,2017,2017023,25,103,16,19,24.27184466,-0.111111111
PHYSICS,FLUID MECHANICS & PROPERTIES OF MATTER,2017,2017024,237,527,15,1,44.971537,0.518518519
PHYSICS,MODERN PHYSICS,2017,2017025,49,134,17,7,36.56716418,0.37037037
PHYSICS,MODERN PHYSICS,2017,2017026,224,660,27,8,33.93939394,0.703703704
PHYSICS,MODERN PHYSICS,2017,2017027,18,75,12,19,24,-0.259259259
PHYSICS,MODERN PHYSICS,2017,2017028,217,292,16,0,74.31506849,0.592592593
PHYSICS,SEMICONDUCTORS,2017,2017029,164,749,22,8,21.89586115,0.518518519
PHYSICS,ELECTROMAGNETIC WAVES & COMMUNICATION,2017,2017030,1,11,17,0,9.090909091,0.62962963
CHEMISTRY,"STOICHIOMETRY (MOLE1, 2)",2017,2017031,162,439,10,2,36.90205011,0.296296296
CHEMISTRY,"STOICHIOMETRY (MOLE1, 2)",2017,2017032,230,466,21,9,49.35622318,0.444444444
CHEMISTRY,"STOICHIOMETRY (MOLE1, 2)",2017,2017033,97,131,13,21,74.04580153,-0.296296296
CHEMISTRY,ATOMIC STRUCTURE,2017,2017034,305,613,11,5,49.75530179,0.222222222
CHEMISTRY,THERMODYNAMICS & THERMOCHEMISTRY,2017,2017035,481,806,15,22,59.67741935,-0.259259259
CHEMISTRY,THERMODYNAMICS & THERMOCHEMISTRY,2017,2017036,20,131,19,6,15.26717557,0.481481481
CHEMISTRY,IONIC EQUILIBRIUM,2017,2017037,543,761,23,15,71.35348226,0.296296296
CHEMISTRY,PERIODIC TABLE & PERIODICITY IN,2017,2017038,141,521,17,4,27.06333973,0.481481481
CHEMISTRY,PROPERTIES,2017,2017039,909,941,25,4,96.59936238,0.777777778
CHEMISTRY,CHEMICAL BONDING,2017,2017040,2,305,25,7,0.655737705,0.666666667
CHEMISTRY,CHEMICAL BONDING,2017,2017041,634,842,11,14,75.29691211,-0.111111111
CHEMISTRY,P-BLOCK,2017,2017042,820,855,26,5,95.90643275,0.777777778
CHEMISTRY,S-BLOCK,2017,2017043,3,156,25,3,1.923076923,0.814814815
CHEMISTRY,GENERAL ORGANIC CHEMISTRY-I  (GOC),2017,2017044,420,871,10,8,48.22043628,0.074074074
CHEMISTRY,CHEMICAL KINETICS,2017,2017045,217,624,19,2,34.77564103,0.62962963
CHEMISTRY,ELECTROCHEMISTRY,2017,2017046,97,428,12,14,22.6635514,-0.074074074
CHEMISTRY,SOLID STATE,2017,2017047,390,665,25,15,58.64661654,0.37037037
CHEMISTRY,COLLIGATIVE PEROPERTIES,2017,2017048,118,373,26,14,31.63538874,0.444444444
CHEMISTRY,SURFACE CHEMISTRY,2017,2017049,4,66,14,0,6.060606061,0.518518519
CHEMISTRY,TRANSITION ELEMENTS AND,2017,2017050,45,70,12,13,64.28571429,-0.037037037
CHEMISTRY,COORDINATION CHEMISTRY,2017,2017051,258,877,19,11,29.41847206,0.296296296
CHEMISTRY,QUALITATIVE ANALYSIS,2017,2017052,4,105,18,19,3.80952381,-0.037037037
CHEMISTRY,HYDROCARBONS,2017,2017053,687,725,17,4,94.75862069,0.481481481
CHEMISTRY,ALKYL HALIDES,2017,2017054,77,644,22,1,11.95652174,0.777777778
CHEMISTRY,ALKYL HALIDES,2017,2017055,45,135,25,11,33.33333333,0.518518519
CHEMISTRY,ALKYL HALIDES,2017,2017056,280,586,10,20,47.78156997,-0.37037037
CHEMISTRY,ALKYL HALIDES,2017,2017057,35,100,17,20,35,-0.111111111
CHEMISTRY,ALKYL HALIDES,2017,2017058,6,44,27,19,13.63636364,0.296296296
CHEMISTRY,AROMATIC COMPOUND,2017,2017059,677,780,22,13,86.79487179,0.333333333
CHEMISTRY,"CARBOHYDRATES, AMINO ACIDS & POLYMERS",2017,2017060,257,928,25,1,27.69396552,0.888888889
CHEMISTRY,"CARBOHYDRATES, AMINO ACIDS & POLYMERS",2017,2017061,14,273,25,22,5.128205128,0.111111111
CHEMISTRY,ENVIRONMENTAL CHEMISTRY,2017,2017062,479,990,24,15,48.38383838,0.333333333
MATHEMATICS,STRAIGHT LINE,2017,2017063,206,917,15,8,22.46455834,0.259259259
MATHEMATICS,ELLIPSE,2017,2017064,816,879,15,4,92.83276451,0.407407407
MATHEMATICS,HYPERBOLA,2017,2017065,326,757,12,2,43.06472919,0.37037037
MATHEMATICS,COMPLEX NUMBER,2017,2017066,610,975,11,12,62.56410256,-0.037037037
MATHEMATICS,BINOMIAL THEOREM,2017,2017067,607,817,16,5,74.29620563,0.407407407
MATHEMATICS,SEQUENCE & SERIES,2017,2017068,54,84,15,11,64.28571429,0.148148148
MATHEMATICS,SEQUENCE & SERIES,2017,2017069,12,244,16,5,4.918032787,0.407407407
MATHEMATICS,SEQUENCE & SERIES,2017,2017070,106,942,24,21,11.25265393,0.111111111
MATHEMATICS,PERMUTION & COMBINATION,2017,2017071,75,105,15,15,71.42857143,0
MATHEMATICS,MATRIES & DETERMINANTS,2017,2017072,464,951,11,3,48.79074658,0.296296296
MATHEMATICS,MATRIES & DETERMINANTS,2017,2017073,25,303,22,2,8.250825083,0.740740741
MATHEMATICS,PROBABILITY,2017,2017074,136,788,25,11,17.25888325,0.518518519
MATHEMATICS,PROBABILITY,2017,2017075,532,916,27,19,58.07860262,0.296296296
MATHEMATICS,PROBABILITY,2017,2017076,359,395,17,5,90.88607595,0.444444444
MATHEMATICS,MATHEMATICAL REASONING,2017,2017077,190,777,16,21,24.45302445,-0.185185185
MATHEMATICS,TRIGO. RATIO & IDENTITIES,2017,2017078,366,454,20,8,80.61674009,0.444444444
MATHEMATICS,TRIGO. RATIO & IDENTITIES,2017,2017079,5,42,24,5,11.9047619,0.703703704
MATHEMATICS,FUNCTIONS,2017,2017080,93,156,21,20,59.61538462,0.037037037
MATHEMATICS,CONTINUITY & DERIVABILITY,2017,2017081,47,133,15,13,35.33834586,0.074074074
MATHEMATICS,DIFFERENTIATION (MOD),2017,2017082,14,299,17,11,4.682274247,0.222222222
MATHEMATICS,APPLICATION OF DERIVATIVES (AOD),2017,2017083,50,145,13,4,34.48275862,0.333333333
MATHEMATICS,APPLICATION OF DERIVATIVES (AOD),2017,2017084,137,568,20,12,24.11971831,0.296296296
MATHEMATICS,APPLICATION OF DERIVATIVES (AOD),2017,2017085,147,700,27,20,21,0.259259259
MATHEMATICS,INDEFINITE INTEGRATION,2017,2017086,237,518,22,20,45.75289575,0.074074074
MATHEMATICS,DEFINITE INTEGRATION,2017,2017087,299,303,19,11,98.67986799,0.296296296
MATHEMATICS,DIFFERENTIAL EQUATION,2017,2017088,54,75,26,21,72,0.185185185
MATHEMATICS,DIFFERENTIAL EQUATION,2017,2017089,748,939,12,16,79.65921193,-0.148148148
MATHEMATICS,VECTOR,2017,2017090,63,298,23,14,21.1409396,0.333333333
MATHEMATICS,VECTOR,2017,2017091,651,742,10,20,87.73584906,-0.37037037
MATHEMATICS,VECTOR,2017,2017092,10,52,16,17,19.23076923,-0.037037037
MATHEMATICS,ELECTROSTATICS,2018,2018001,36,41,22,22,87.80487805,0
MATHEMATICS,CURRENT ELECTRICITY,2018,2018002,849,860,14,9,98.72093023,0.185185185
MATHEMATICS,CURRENT ELECTRICITY,2018,2018003,184,247,16,10,74.49392713,0.222222222
MATHEMATICS,CURRENT ELECTRICITY,2018,2018004,647,792,15,18,81.69191919,-0.111111111
MATHEMATICS,CAPACITANCE,2018,2018005,865,892,22,17,96.97309417,0.185185185
MATHEMATICS,ELECTRO MAGNETIC FIELD,2018,2018006,238,422,22,15,56.39810427,0.259259259
MATHEMATICS,ELECTRO MAGNETIC FIELD,2018,2018007,432,610,27,14,70.81967213,0.481481481
MATHEMATICS,ALTERNATING CURRENT,2018,2018008,199,489,24,10,40.69529652,0.518518519
MATHEMATICS,ALTERNATING CURRENT,2018,2018009,0,2,11,19,0,-0.296296296
MATHEMATICS,KTG & THERMODYNAMICS,2018,2018010,336,338,16,4,99.40828402,0.444444444
MATHEMATICS,SIMPLE HARMONIC MOTION,2018,2018011,62,335,18,15,18.50746269,0.111111111
MATHEMATICS,WAVE ON A STRING,2018,2018012,123,701,15,16,17.54636234,-0.037037037
MATHEMATICS,SOUND WAVES,2018,2018013,24,38,14,0,63.15789474,0.518518519
MATHEMATICS,WAVE OPTICS,2018,2018014,79,1000,15,14,7.9,0.037037037
MATHEMATICS,WAVE OPTICS,2018,2018015,194,598,12,17,32.44147157,-0.185185185
MATHEMATICS,ERROR IN MEASUREMENT,2018,2018016,38,309,26,0,12.29773463,0.962962963
MATHEMATICS,RECTILINEAR MOTION & VECTORS,2018,2018017,220,969,24,16,22.70381837,0.296296296
MATHEMATICS,FRICTION,2018,2018018,51,364,27,10,14.01098901,0.62962963
MATHEMATICS,"WORK, POWER & ENERGY",2018,2018019,267,471,15,14,56.68789809,0.037037037
MATHEMATICS,CIRCULAR MOTION,2018,2018020,66,312,24,7,21.15384615,0.62962963
MATHEMATICS,CENTRE OF MASS,2018,2018021,246,307,22,21,80.13029316,0.037037037
MATHEMATICS,CENTRE OF MASS,2018,2018022,257,309,18,9,83.17152104,0.333333333
MATHEMATICS,CENTRE OF MASS,2018,2018023,229,317,16,10,72.23974763,0.222222222
MATHEMATICS,RIGID BODY DYNAMICS,2018,2018024,3,12,20,9,25,0.407407407
MATHEMATICS,RIGID BODY DYNAMICS,2018,2018025,586,681,12,21,86.04992658,-0.333333333
MATHEMATICS,MODERN PHYSICS,2018,2018026,356,381,24,11,93.43832021,0.481481481
MATHEMATICS,MODERN PHYSICS,2018,2018027,150,174,26,19,86.20689655,0.259259259
MATHEMATICS,SEMICONDUCTORS,2018,2018028,333,807,23,2,41.26394052,0.777777778
MATHEMATICS,ELECTROMAGNETIC WAVES & COMMUNICATION,2018,2018029,16,847,22,20,1.889020071,0.074074074
MATHEMATICS,ELECTROMAGNETIC WAVES & COMMUNICATION,2018,2018030,550,968,24,20,56.81818182,0.148148148
CHEMISTRY,GASEOUS STATE,2018,2018031,45,271,15,2,16.60516605,0.481481481
CHEMISTRY,THERMODYNAMICS & THERMOCHEMISTRY,2018,2018032,249,715,25,1,34.82517483,0.888888889
CHEMISTRY,CHEMICAL EQUILIBRIUM,2018,2018033,351,773,27,18,45.40750323,0.333333333
CHEMISTRY,IONIC EQUILIBRIUM,2018,2018034,68,91,17,13,74.72527473,0.148148148
CHEMISTRY,IONIC EQUILIBRIUM,2018,2018035,200,575,21,10,34.7826087,0.407407407
CHEMISTRY,IONIC EQUILIBRIUM,2018,2018036,133,175,22,19,76,0.111111111
CHEMISTRY,IONIC EQUILIBRIUM,2018,2018037,211,672,21,17,31.39880952,0.148148148
CHEMISTRY,CHEMICAL BONDING,2018,2018038,297,448,12,9,66.29464286,0.111111111
CHEMISTRY,CHEMICAL BONDING,2018,2018039,82,708,10,16,11.5819209,-0.222222222
CHEMISTRY,CHEMICAL BONDING,2018,2018040,1,6,24,20,16.66666667,0.148148148
CHEMISTRY,CHEMICAL BONDING,2018,2018041,679,984,22,0,69.00406504,0.814814815
CHEMISTRY,P-BLOCK,2018,2018042,17,990,15,11,1.717171717,0.148148148
CHEMISTRY,P-BLOCK,2018,2018043,63,65,27,22,96.92307692,0.185185185
CHEMISTRY,GENERAL ORGANIC CHEMISTRY-II,2018,2018044,281,571,22,18,49.21190893,0.148148148
CHEMISTRY,GENERAL ORGANIC CHEMISTRY-II,2018,2018045,161,616,13,15,26.13636364,-0.074074074
CHEMISTRY,CHEMICAL KINETICS,2018,2018046,52,54,21,19,96.2962963,0.074074074
CHEMISTRY,ELECTROCHEMISTRY,2018,2018047,159,357,24,19,44.53781513,0.185185185
CHEMISTRY,SOLID STATE,2018,2018048,252,323,11,14,78.01857585,-0.111111111
CHEMISTRY,COLLIGATIVE PEROPERTIES,2018,2018049,852,911,17,17,93.52360044,0
CHEMISTRY,TRANSITION ELEMENTS AND,2018,2018050,179,441,21,11,40.58956916,0.37037037
CHEMISTRY,COORDINATION CHEMISTRY,2018,2018051,756,884,24,6,85.52036199,0.666666667
CHEMISTRY,TRANSITION ELEMENTS AND,2018,2018052,352,753,21,3,46.74634794,0.666666667
CHEMISTRY,COORDINATION CHEMISTRY,2018,2018053,18,727,13,22,2.475928473,-0.333333333
CHEMISTRY,METALLURGY,2018,2018054,7,68,18,22,10.29411765,-0.148148148
CHEMISTRY,PRACTICAL ORGANIC CHEMISTRY (POC),2018,2018055,449,736,25,7,61.00543478,0.666666667
CHEMISTRY,HYDROCARBONS,2018,2018056,262,334,15,10,78.44311377,0.185185185
CHEMISTRY,ALKYL HALIDES,2018,2018057,268,557,27,7,48.11490126,0.740740741
CHEMISTRY,ALKYL HALIDES,2018,2018058,84,708,18,17,11.86440678,0.037037037
CHEMISTRY,AROMATIC COMPOUND,2018,2018059,251,274,22,6,91.60583942,0.592592593
CHEMISTRY,AROMATIC COMPOUND,2018,2018060,399,403,26,10,99.00744417,0.592592593
CHEMISTRY,"CARBOHYDRATES, AMINO ACIDS & POLYMERS",2018,2018061,670,706,16,2,94.90084986,0.518518519
CHEMISTRY,ENVIRONMENTAL CHEMISTRY,2018,2018062,8,443,16,19,1.805869074,-0.111111111
MATHEMATICS,STRAIGHT LINE,2018,2018063,87,269,13,10,32.34200743,0.111111111
MATHEMATICS,CIRCLE,2018,2018064,382,617,13,22,61.91247974,-0.333333333
MATHEMATICS,PARABOLA,2018,2018065,147,945,23,0,15.55555556,0.851851852
MATHEMATICS,ELLIPSE,2018,2018066,8,12,10,14,66.66666667,-0.148148148
